,iptat_intercept,iptat_slope,iptat_rvalue,vctat_intercept,vctat_slope,vctat_rvalue,name,type,time,OK
0,141.95811833241305,0.5307058233869941,0.9996250195312041,755.5782007178354,1.3238131427600563,0.9934988774193843,tran_SchGtKfsTlVh,Sch,Fri Feb 13 10:37:56 2026,True
1,31.246312468249577,0.5711339837743704,0.9980208056257404,722.743863832137,1.1863144934800152,0.9890231014084366,tran_SchGtKsfTlVh,Sch,Fri Feb 13 10:37:56 2026,True
2,132.8542329155163,0.6692107407722041,0.9862501900216312,751.0952718387631,1.309004872785966,0.9920119679453714,tran_SchGtKffTlVh,Sch,Fri Feb 13 10:37:56 2026,True
3,48.3690484152402,0.5112797185575331,0.9843042150052548,733.6947706239647,1.249316359002676,0.9871852217597271,tran_SchGtKssTlVh,Sch,Fri Feb 13 10:37:56 2026,True
4,141.95811833241305,0.5307058233869941,0.9996250195312041,755.5782007178354,1.3238131427600563,0.9934988774193843,tran_SchGtKfsThVh,Sch,Fri Feb 13 10:37:56 2026,True
5,31.246312468249577,0.5711339837743704,0.9980208056257404,722.743863832137,1.1863144934800152,0.9890231014084366,tran_SchGtKsfThVh,Sch,Fri Feb 13 10:37:56 2026,True
6,132.8542329155163,0.6692107407722041,0.9862501900216312,751.0952718387631,1.309004872785966,0.9920119679453714,tran_SchGtKffThVh,Sch,Fri Feb 13 10:37:56 2026,True
7,48.3690484152402,0.5112797185575331,0.9843042150052548,733.6947706239647,1.249316359002676,0.9871852217597271,tran_SchGtKssThVh,Sch,Fri Feb 13 10:37:56 2026,True
8,86.59436266151296,0.5501584571210125,0.9992758381136153,741.824096024296,1.3131570318141275,0.9929399881628594,tran_SchGtKfsTlVl,Sch,Fri Feb 13 10:37:56 2026,True
9,11.650600761457754,0.41513706806269385,0.9835244685014455,702.6613957482055,1.0702117402200233,0.9838253014523898,tran_SchGtKsfTlVl,Sch,Fri Feb 13 10:37:56 2026,True
10,75.06953805632249,0.7052106856390434,0.9852574848498479,737.1225077305356,1.265297395404154,0.989601583777799,tran_SchGtKffTlVl,Sch,Fri Feb 13 10:37:56 2026,True
11,19.87776726007731,0.4458319416047232,0.997669979842336,716.1557392600772,1.1338204646816465,0.9837286812307898,tran_SchGtKssTlVl,Sch,Fri Feb 13 10:37:56 2026,True
12,86.59436266151296,0.5501584571210125,0.9992758381136153,741.824096024296,1.3131570318141275,0.9929399881628594,tran_SchGtKfsThVl,Sch,Fri Feb 13 10:37:56 2026,True
13,11.650600761457754,0.41513706806269385,0.9835244685014455,702.6613957482055,1.0702117402200233,0.9838253014523898,tran_SchGtKsfThVl,Sch,Fri Feb 13 10:37:56 2026,True
14,75.06953805632249,0.7052106856390434,0.9852574848498479,737.1225077305356,1.265297395404154,0.989601583777799,tran_SchGtKffThVl,Sch,Fri Feb 13 10:37:56 2026,True
15,19.87776726007731,0.4458319416047232,0.997669979842336,716.1557392600772,1.1338204646816465,0.9837286812307898,tran_SchGtKssThVl,Sch,Fri Feb 13 10:37:56 2026,True
