,iptat_intercept,iptat_slope,iptat_rvalue,vctat_intercept,vctat_slope,vctat_rvalue,i_act_25,i_leak_25,name,type,time,OK
0,2.4174658509389673,0.005703993796109995,0.999844453119743,750.5028970657277,-1.7673018879946352,-0.9999747905902703,52.16732,0.3298452,tran_SchGtKttTtVt,Sch,Mon Mar 30 23:50:17 2026,False
