,freq_intercept,freq_slope,freq_rvalue,freq_max_abs_err_per_fs,i_act_25,i_leak_25,name,type,time,OK
0,1.8425580938559354,0.007879544452702046,0.9809255339663261,0.11656169156209892,55.89636,1.0429410000000001,tran_SchGtKttmmTtVt_29,Sch,Wed Apr 29 22:12:27 2026,False
1,1.1958437999365608,0.00760702313354482,0.9571356536639991,0.1722368902633116,55.17716,1.1596950000000001,tran_SchGtKttmmTtVt_28,Sch,Wed Apr 29 22:12:25 2026,False
2,1.2178009683378848,0.007221616558556482,0.9999141905616982,0.006625535466035128,55.98637,1.210965,tran_SchGtKttmmTtVt_27,Sch,Wed Apr 29 22:12:24 2026,False
3,2.4311494395353077,0.00398230792325468,0.3609864983042024,0.5709424932760178,58.588280000000005,1.833637,tran_SchGtKttmmTtVt_26,Sch,Wed Apr 29 22:12:22 2026,False
4,2.363359713131769,0.00898005819217019,0.9585004420066975,0.15824559058600818,59.26284,0.9702514000000001,tran_SchGtKttmmTtVt_25,Sch,Wed Apr 29 22:12:21 2026,True
5,1.606468672237681,0.006852030867791016,0.9806615576386813,0.14856838581943044,57.21201,2.310746,tran_SchGtKttmmTtVt_24,Sch,Wed Apr 29 22:12:19 2026,False
6,2.0879927193744536,0.0007086660993762689,0.05728573384537138,0.6549102043740228,54.01312,0.9377122999999999,tran_SchGtKttmmTtVt_23,Sch,Wed Apr 29 22:12:18 2026,False
7,1.943237497754925,0.008272836422299016,0.9658910730711245,0.13924573759344322,57.51217,1.040164,tran_SchGtKttmmTtVt_22,Sch,Wed Apr 29 22:12:16 2026,False
8,0.8603243855368023,0.006739058017883874,0.9998143059450629,0.009395235326047689,52.371199999999995,1.7175880000000001,tran_SchGtKttmmTtVt_21,Sch,Wed Apr 29 22:12:15 2026,False
9,1.6321733557441378,0.012315861328639516,0.9160814451248578,0.2740462058418061,57.16507,1.859088,tran_SchGtKttmmTtVt_20,Sch,Wed Apr 29 22:12:09 2026,False
10,1.4594076327698329,0.006223538696653754,0.9892206211774286,0.08308760899372959,55.9106,1.476705,tran_SchGtKttmmTtVt_19,Sch,Wed Apr 29 22:12:07 2026,False
11,2.5161860772100866,0.007689460643607685,0.7322217592884219,0.4507079169382784,58.645849999999996,2.2620609999999997,tran_SchGtKttmmTtVt_18,Sch,Wed Apr 29 22:12:06 2026,False
12,1.7053288383681202,0.007932725561288852,0.93812058464318,0.23005888640335523,56.17043,0.9695411999999999,tran_SchGtKttmmTtVt_17,Sch,Wed Apr 29 22:12:04 2026,False
13,2.106627521492153,0.006132995893702289,0.7754527419029624,0.41498673542366693,57.93468,2.189687,tran_SchGtKttmmTtVt_16,Sch,Wed Apr 29 22:12:03 2026,False
14,1.3875767332953928,0.007328546747016017,0.9600486870653614,0.18076880278114632,54.498749999999994,1.036432,tran_SchGtKttmmTtVt_15,Sch,Wed Apr 29 22:12:01 2026,False
15,2.5812743646649996,0.0019082300801512573,0.1749918107843101,0.6254958933517525,57.11144,1.835809,tran_SchGtKttmmTtVt_14,Sch,Wed Apr 29 22:11:45 2026,False
16,2.9963939327271514,0.0046871487007077665,0.720638536634422,0.46667926403658133,58.9923,0.7877187,tran_SchGtKttmmTtVt_13,Sch,Wed Apr 29 22:11:44 2026,False
17,1.445742217157588,0.0054415339864183395,0.9880227200620996,0.08851682505843572,56.10699,1.5985289999999999,tran_SchGtKttmmTtVt_12,Sch,Wed Apr 29 22:11:43 2026,False
18,1.282856515289244,0.009337729011531598,0.9904768171631367,0.1059780603000926,57.208189999999995,1.916097,tran_SchGtKttmmTtVt_11,Sch,Wed Apr 29 22:11:41 2026,False
19,1.4337421254023468,0.007448430080053771,0.9999515738488914,0.0050473813413757194,54.7338,0.918165,tran_SchGtKttmmTtVt_10,Sch,Wed Apr 29 22:11:39 2026,True
20,2.419292685510827,0.005123247245009806,0.7306591548761865,0.4601379914447292,58.683220000000006,2.3519029999999996,tran_SchGtKttmmTtVt_9,Sch,Wed Apr 29 22:11:36 2026,False
21,1.342694867395482,0.008601874043229292,0.9999984138258632,0.0008781181946813034,58.10817,1.94434,tran_SchGtKttmmTtVt_8,Sch,Wed Apr 29 22:11:34 2026,False
22,1.3138756053693748,0.006139798850574821,0.9485734392113021,0.20292274982516056,54.35329,1.83007,tran_SchGtKttmmTtVt_7,Sch,Wed Apr 29 22:11:32 2026,False
23,2.1339663353891525,0.007866711957915117,0.973603391968156,0.14701038463766106,57.77838,0.9540379999999999,tran_SchGtKttmmTtVt_6,Sch,Wed Apr 29 22:11:31 2026,True
24,2.153422337925944,0.0126146672310591,0.9846781192366109,0.10021770912243518,60.96855,1.278477,tran_SchGtKttmmTtVt_5,Sch,Wed Apr 29 22:11:29 2026,False
25,2.3891986248518786,0.011480409955969587,0.981671931380646,0.15103235439470555,60.607389999999995,0.9587415,tran_SchGtKttmmTtVt_4,Sch,Wed Apr 29 22:11:27 2026,True
26,1.5954683170570967,0.0052279732716190444,0.8754410121421159,0.2644338704296103,56.6393,1.004992,tran_SchGtKttmmTtVt_3,Sch,Wed Apr 29 22:11:25 2026,False
27,1.4570943775898888,0.008004223228638243,0.9796743843669765,0.1026380935567417,57.21551,2.246317,tran_SchGtKttmmTtVt_2,Sch,Wed Apr 29 22:11:23 2026,False
28,3.447922845627671,0.0031370705702583254,0.5851906697036077,0.48365151511952403,59.327180000000006,1.8913309999999999,tran_SchGtKttmmTtVt_1,Sch,Wed Apr 29 22:11:22 2026,False
29,1.4157393866818262,0.008164384394397161,0.9915237545164628,0.0869500284153414,54.55315,1.331562,tran_SchGtKttmmTtVt,Sch,Wed Apr 29 22:11:20 2026,False
