,freq_intercept,freq_slope,freq_rvalue,pwr_25,name,type,time,OK
0,3433739991450.34,14605377575.24708,0.9970100738341096,142.155258,tran_SchGtKssTlVl,Sch,Fri Mar  6 11:28:58 2026,False
1,3433739991450.34,14605377575.24708,0.9970100738341096,142.155258,tran_SchGtKssThVl,Sch,Fri Mar  6 11:28:47 2026,False
