,freq_intercept,freq_slope,freq_rvalue,freq_max_abs_err_per_fs,i_act_25,i_leak_25,name,type,time,OK
0,1.8961737545935755,0.007325970028234472,0.9410166981514306,0.21685936452327298,57.19025,35.18965,tran_SchGtKfsTlVh,Sch,Wed Apr 29 21:41:23 2026,False
1,1.8240159807340826,0.008754895983961042,0.9416132304794903,0.1901553598582314,65.80825,0.7167122,tran_SchGtKsfTlVh,Sch,Wed Apr 29 21:41:21 2026,False
2,2.4052845089251784,0.012013382471379418,0.9309689544314689,0.3194782263249899,73.26610000000001,11.99234,tran_SchGtKffTlVh,Sch,Wed Apr 29 21:41:19 2026,False
3,1.4478722226459373,0.006229905605150364,0.9794894477421788,0.15375901578977172,51.9952,1.587826,tran_SchGtKssTlVh,Sch,Wed Apr 29 21:41:17 2026,False
4,1.8961737545935755,0.007325970028234472,0.9410166981514306,0.21685936452327298,57.19025,35.18965,tran_SchGtKfsThVh,Sch,Wed Apr 29 21:41:16 2026,False
5,1.8240159807340826,0.008754895983961042,0.9416132304794903,0.1901553598582314,65.80825,0.7167122,tran_SchGtKsfThVh,Sch,Wed Apr 29 21:41:14 2026,False
6,2.4052845089251784,0.012013382471379418,0.9309689544314689,0.3194782263249899,73.26610000000001,11.99234,tran_SchGtKffThVh,Sch,Wed Apr 29 21:41:08 2026,False
7,1.4478722226459373,0.006229905605150364,0.9794894477421788,0.15375901578977172,51.9952,1.587826,tran_SchGtKssThVh,Sch,Wed Apr 29 21:41:07 2026,False
8,1.9343264660437849,0.007438559370310886,0.999911975885882,0.006621385870938658,48.81588,25.80979,tran_SchGtKfsTlVl,Sch,Wed Apr 29 21:41:05 2026,False
9,1.7819658623025834,0.008698314941681932,0.964028297172056,0.15733000783461215,56.5387,0.9294138,tran_SchGtKsfTlVl,Sch,Wed Apr 29 21:41:03 2026,True
10,2.6101309989611816,0.008015317231320606,0.9509282576612555,0.16497136714660626,62.937,8.59313,tran_SchGtKffTlVl,Sch,Wed Apr 29 21:41:01 2026,False
11,1.4759838491726238,0.005669592264583839,0.9781548137767634,0.13889414419369983,44.44433,1.183422,tran_SchGtKssTlVl,Sch,Wed Apr 29 21:40:59 2026,False
12,1.9343264660437849,0.007438559370310886,0.999911975885882,0.006621385870938658,48.81588,25.80979,tran_SchGtKfsThVl,Sch,Wed Apr 29 21:40:58 2026,False
13,1.7819658623025834,0.008698314941681932,0.964028297172056,0.15733000783461215,56.5387,0.9294138,tran_SchGtKsfThVl,Sch,Wed Apr 29 21:40:56 2026,True
14,2.6101309989611816,0.008015317231320606,0.9509282576612555,0.16497136714660626,62.937,8.59313,tran_SchGtKffThVl,Sch,Wed Apr 29 21:40:53 2026,False
15,1.4759838491726238,0.005669592264583839,0.9781548137767634,0.13889414419369983,44.44433,1.183422,tran_SchGtKssThVl,Sch,Wed Apr 29 21:40:51 2026,False
