,freq_intercept,freq_slope,freq_rvalue,freq_max_abs_err_per_fs,i_act_25,i_leak_25,name,type,time,OK
12,0.570721173572424,0.004095166939881721,0.9991096510951761,0.020754718667935938,52.61325,0.6862509,tran_LayGtKttmmTtVt_17,Lay,Thu Apr 30 17:01:19 2026,False
13,2.8410348553902156,0.004029454734822816,0.999143050318936,0.020062066944804224,60.910920000000004,0.59202,tran_LayGtKttmmTtVt_16,Lay,Thu Apr 30 17:01:18 2026,False
14,1.130279013185369,0.005638702346489373,0.9998139741294532,0.009747066153364665,54.5318,0.8521945,tran_LayGtKttmmTtVt_15,Lay,Thu Apr 30 17:01:16 2026,True
15,1.7916232485499657,0.007892383198416794,0.9999687195705559,0.00438552703784784,58.80091,0.653739,tran_LayGtKttmmTtVt_14,Lay,Thu Apr 30 17:01:13 2026,True
16,1.770953254290349,0.008100247552389755,0.9589180147744907,0.19978816796183305,58.5462,0.7278201,tran_LayGtKttmmTtVt_13,Lay,Thu Apr 30 17:01:11 2026,True
17,1.1784633252490404,0.005971978739809873,0.9998089768760942,0.009517030652066433,55.55307,0.8797394000000001,tran_LayGtKttmmTtVt_12,Lay,Thu Apr 30 17:01:10 2026,True
18,2.361646927441739,0.0070545765208490496,0.999994302802283,0.0017699434894213782,59.870619999999995,0.8529403999999999,tran_LayGtKttmmTtVt_11,Lay,Thu Apr 30 17:01:08 2026,True
19,1.890729135589466,0.007337618343293468,0.9999920289903604,0.002208278924811082,58.784569999999995,0.8005702,tran_LayGtKttmmTtVt_10,Lay,Thu Apr 30 17:01:06 2026,True
20,1.583550399108306,0.007517962415387828,0.9999924030136077,0.0021326544247727364,57.64034,0.7076873,tran_LayGtKttmmTtVt_9,Lay,Thu Apr 30 17:01:04 2026,True
21,1.3678943837314226,0.006315855420848138,0.9999819527414102,0.0028419300922150215,56.94354,0.8946439,tran_LayGtKttmmTtVt_8,Lay,Thu Apr 30 17:01:02 2026,True
22,1.725465012468067,0.008696902871766686,0.9999718133659989,0.004178664416714499,57.25158,0.8385353,tran_LayGtKttmmTtVt_7,Lay,Thu Apr 30 17:01:00 2026,True
23,1.380609059266507,0.006638888999969863,0.9999590680857935,0.0042916116957480155,55.82151,0.7483824,tran_LayGtKttmmTtVt_6,Lay,Thu Apr 30 17:00:58 2026,True
24,1.2244985650216966,0.006960703750019602,0.9999347011448595,0.005410901898100163,54.80119,0.9013635,tran_LayGtKttmmTtVt_5,Lay,Thu Apr 30 17:00:56 2026,True
25,1.8939295684102682,0.006718003724445962,0.9999970432076971,0.0012407238120122313,59.11164,0.7929024,tran_LayGtKttmmTtVt_4,Lay,Thu Apr 30 17:00:55 2026,True
26,1.4780288951671128,0.008478949077809323,0.999986243364076,0.0028825304481311957,56.79295,0.6847381,tran_LayGtKttmmTtVt_3,Lay,Thu Apr 30 17:00:53 2026,True
27,1.0568319275469096,0.008270275580587324,0.9999389349074113,0.005475827736970139,56.378280000000004,0.6110524,tran_LayGtKttmmTtVt_2,Lay,Thu Apr 30 17:00:50 2026,True
28,0.7994531045037123,0.006257237264483395,0.9997631989438419,0.010089819942896403,52.995039999999996,0.6449003,tran_LayGtKttmmTtVt_1,Lay,Thu Apr 30 17:00:49 2026,False
29,2.18696497784542,0.006930157758323004,0.9999014869861014,0.006969717234758277,58.26156,0.8498402,tran_LayGtKttmmTtVt,Lay,Thu Apr 30 17:00:47 2026,True
